ux,uy,uz,p
0.8944216,0.006603509,-0.02230722,-0.009924315
0.9506041,-0.003095661,-0.009408638,-0.01013973
0.9413559,-0.001465441,-0.008632594,-0.01011281
0.9265581,0.001289229,-0.007969168,-0.01008443
0.9089487,0.004202236,-0.008016595,-0.01005056
0.892821,0.006299866,-0.009217471,-0.01001498
0.8809283,0.007497276,-0.01149368,-0.009985085
0.8749844,0.008164529,-0.0143825,-0.009964271
0.8773614,0.008386004,-0.01726246,-0.009951647
0.8887374,0.007905643,-0.01949708,-0.009943186
0.9055901,0.006497899,-0.02066948,-0.0099311
0.9584972,-0.003399712,-0.009654887,-0.01013603
0.9499972,-0.001835759,-0.009128239,-0.01010943
0.9362615,0.0009687279,-0.008518598,-0.0100818
0.9195611,0.004084422,-0.008351823,-0.01004868
0.9039611,0.00642895,-0.009143651,-0.01001347
0.8923253,0.007786653,-0.0109568,-0.009983812
0.8864253,0.008483925,-0.01342251,-0.009963568
0.8885893,0.008616723,-0.01595666,-0.009952207
0.8994415,0.007965256,-0.01793841,-0.009946095
0.9153515,0.006359722,-0.01896088,-0.009937554
0.9652297,-0.003656009,-0.009847889,-0.01013146
0.9574589,-0.002188724,-0.009621583,-0.01010512
0.944845,0.0006138143,-0.009148897,-0.01007831
0.9292089,0.003886997,-0.008849746,-0.01004629
0.9143019,0.006466037,-0.00927385,-0.01001189
0.9030185,0.007996643,-0.01061465,-0.00998277
0.8971573,0.008742611,-0.01261183,-0.009963186
0.8989841,0.008801268,-0.01473928,-0.009952967
0.909097,0.007988396,-0.01641002,-0.009948915
0.9238623,0.006195308,-0.01723576,-0.009943594
0.9709435,-0.00384623,-0.009954409,-0.01012595
0.9638537,-0.002500626,-0.01006425,-0.01009979
0.9523689,0.0002483736,-0.009804503,-0.01007383
0.937904,0.003624044,-0.009464437,-0.0100432
0.9238371,0.006411725,-0.009586251,-0.01001005
0.9130111,0.008118868,-0.0104735,-0.009981819
0.9072132,0.008929648,-0.0119804,-0.009963043
0.9086205,0.008931449,-0.01365517,-0.009953888
0.9178261,0.007972725,-0.01496148,-0.009951622
0.9312952,0.006008465,-0.01553961,-0.009949169
0.9757881,-0.003955015,-0.009950421,-0.01011946
0.9693109,-0.002749413,-0.01041442,-0.0100934
0.9589174,-0.0001018763,-0.01042952,-0.01006826
0.945677,0.003315021,-0.01014036,-0.01003923
0.932567,0.006272639,-0.01004215,-0.01000777
0.922303,0.00814929,-0.01051955,-0.009980817
0.9166165,0.00903598,-0.01153826,-0.009963047
0.9175655,0.008998626,-0.01273134,-0.009954933
0.9257486,0.007913657,-0.01362716,-0.00995421
0.9378234,0.005799484,-0.01390558,-0.009954252
0.9799106,-0.003971145,-0.00982151,-0.01011201
0.9739667,-0.002916542,-0.01063907,-0.01008598
0.9645917,-0.0004117637,-0.01097189,-0.0100616
0.9525775,0.002982998,-0.01081694,-0.01003432
0.9405028,0.00606091,-0.01058901,-0.0100049
0.9308937,0.008088551,-0.01071955,-0.00997963
0.9253818,0.009055028,-0.01127398,-0.009963105
0.925873,0.008994061,-0.01197412,-0.009956065
0.9329725,0.007804289,-0.01242333,-0.009956683
0.9436072,0.005564804,-0.01235229,-0.009958839
0.9834476,-0.003888287,-0.009562152,-0.01010363
0.9779546,-0.002988398,-0.01071485,-0.01007761
0.9695029,-0.0006589247,-0.01138655,-0.01005389
0.9586718,0.002652451,-0.0114333,-0.01002843
0.9476678,0.005793035,-0.01116474,-0.01000137
0.9387854,0.007941841,-0.01102334,-0.009978153
0.9335163,0.008983107,-0.01115527,-0.009963141
0.9335827,0.00890948,-0.01136837,-0.00995725
0.9395875,0.007635844,-0.01134706,-0.009959046
0.9487855,0.005297371,-0.01088343,-0.009962931
0.9865189,-0.003705246,-0.009174238,-0.01009442
0.9813982,-0.002957117,-0.01062791,-0.01006841
0.9737637,-0.0008256537,-0.01163754,-0.01004529
0.9640382,0.002346929,-0.01193259,-0.01002165
0.9540985,0.005488216,-0.01170279,-0.009997165
0.945986,0.007718286,-0.01136818,-0.009976325
0.9410231,0.008819648,-0.01113178,-0.009963093
0.9407203,0.00873777,-0.01087915,-0.00995846
0.9456636,0.007398599,-0.01037739,-0.009961298
0.953472,0.004987668,-0.009488831,-0.009966526
0.9892249,-0.003425747,-0.00866527,-0.01008448
0.9844059,-0.002820818,-0.01037285,-0.01005855
0.977482,-0.0009001417,-0.01169895,-0.01003597
0.9687622,0.002086897,-0.0122655,-0.01001412
0.9598429,0.005166431,-0.01213745,-0.009992344
0.9525123,0.007429924,-0.01168423,-0.009974143
0.9479049,0.008567139,-0.01114002,-0.009962931
0.9473014,0.00847374,-0.0104556,-0.009959667
0.951252,0.007083145,-0.009478319,-0.009963427
0.9577543,0.004625185,-0.008146955,-0.009969614
0.9916455,-0.003057856,-0.008046573,-0.01007394
0.9870681,-0.002583284,-0.009951376,-0.01004821
0.9807551,-0.0008770241,-0.01155491,-0.01002618
0.9729307,0.001888043,-0.01239285,-0.01000607
0.9649588,0.00484649,-0.01240887,-0.00998705
0.9583907,0.007090427,-0.01190088,-0.009971663
0.954169,0.008230839,-0.01110963,-0.009962661
0.9533366,0.008114796,-0.01003657,-0.009960853
0.9563894,0.00668177,-0.008603571,-0.009965409
0.9616979,0.00420012,-0.006828583,-0.009972168
0.9938419,-0.002613141,-0.007331762,-0.01006295
0.9894572,-0.002253227,-0.009370793,-0.01003756
0.983667,-0.0007572672,-0.011199,-0.01001615
0.9766275,0.001760233,-0.01228709,-0.009997755
0.9695109,0.004544341,-0.01246723,-0.009981484
0.9636582,0.006713736,-0.01195294,-0.009969003
0.9598302,0.007818275,-0.01097054,-0.009962326
0.9588364,0.007661453,-0.009557542,-0.009962008
0.9611031,0.00618975,-0.007702471,-0.009967211
0.96535,0.003705,-0.005501227,-0.009974158
0.9958596,-0.002105707,-0.00653558,-0.01005162
0.9916288,-0.001843285,-0.008642637,-0.0100268
0.9862868,-0.0005475136,-0.01063323,-0.01000613
0.9799292,0.001707157,-0.01193282,-0.009989444
0.9735666,0.00427185,-0.01227587,-0.009975884
0.9683613,0.006312825,-0.01178621,-0.009966318
0.9649139,0.00733863,-0.01065998,-0.009962
0.9638166,0.007117591,-0.008957957,-0.009963138
0.9654164,0.00560635,-0.006726301,-0.009968795
0.9687449,0.00313601,-0.004133821,-0.009975544
0.9977307,-0.001551216,-0.005673118,-0.01004008
0.9936243,-0.00136889,-0.007781562,-0.01001607
0.9886691,-0.0002590435,-0.009866802,-0.009996336
0.9829026,0.001726646,-0.01132653,-0.009981399
0.9771932,0.004036176,-0.01181315,-0.009970496
0.9725549,0.00589876,-0.01136184,-0.009963785
0.9694569,0.006802096,-0.01012869,-0.009961772
0.9683014,0.006490426,-0.008187952,-0.009964252
0.9693528,0.004935372,-0.005634374,-0.009970125
0.9719086,0.00249383,-0.002701179,-0.009976293
0.9994783,-0.0009659802,-0.004759338,-0.01002843
0.9954734,-0.0008471244,-0.006804441,-0.01000551
0.9908556,9.347782E-05,-0.008914906,-0.009986938
0.985604,0.001811521,-0.01047563,-0.00997384
0.9804548,0.003839757,-0.01107286,-0.009965539
0.9762989,0.00548015,-0.01065889,-0.009961575
0.9735067,0.006219305,-0.009345426,-0.009961732
0.9723253,0.00579021,-0.007213811,-0.009965358
0.9729393,0.004185196,-0.004399025,-0.009971163
0.9748617,0.001783909,-0.001187645,-0.009976376
1.001119,-0.0003661817,-0.003808823,-0.01001674
0.9971973,-0.0002956685,-0.005729675,-0.009995186
0.992877,0.0004933206,-0.007797481,-0.009978052
0.9880782,0.001950799,-0.009396967,-0.009966918
0.9834092,0.003680848,-0.01006348,-0.009961179
0.9796552,0.005063043,-0.009675116,-0.009959816
0.9771193,0.005600882,-0.008299321,-0.009961941
0.9759318,0.005029702,-0.00602126,-0.009966453
0.9762062,0.003368338,-0.003008865,-0.009971872
0.9776219,0.001016178,0.000410533,-0.009975774
1.002664,0.0002327547,-0.002835651,-0.01000508
0.9988109,0.0002681268,-0.004576625,-0.009985154
0.9947547,0.0009229617,-0.006538027,-0.009969733
0.9903593,0.002131088,-0.008115081,-0.009960712
0.9861059,0.003554482,-0.00880627,-0.0099575
0.9826838,0.004651201,-0.008425741,-0.009958574
0.9803547,0.004957185,-0.006999756,-0.009962416
0.9791705,0.00422351,-0.004616229,-0.0099675
0.979187,0.002500616,-0.001469796,-0.009972203
0.9802038,0.000204303,0.00208448,-0.009974476
1.004124,0.0008166216,-0.001853309,-0.009993453
1.000325,0.0008279921,-0.003365104,-0.009975416
0.9965037,0.001365224,-0.005162441,-0.009961969
0.9924719,0.002337994,-0.006660138,-0.009955215
0.9885845,0.003453655,-0.007332586,-0.009954502
0.9854381,0.004246703,-0.00694061,-0.00995783
0.9832717,0.004298222,-0.00547389,-0.00996311
0.9820928,0.003387396,-0.003022978,-0.009968434
0.9819144,0.001600099,0.0001963504,-0.009972099
0.9826187,-0.0006353406,0.003813751,-0.009972475
1.005507,0.001372733,-0.0008746109,-0.009981865
1.001748,0.001369312,-0.002114894,-0.009965937
0.9981334,0.001804227,-0.003697886,-0.009954698
0.9944316,0.002557423,-0.00506585,-0.009950344
0.9908735,0.003370595,-0.005680648,-0.009952093
0.9879619,0.003850702,-0.005260138,-0.009957486
0.9859225,0.003633724,-0.003762269,-0.00996391
0.9847456,0.002537648,-0.001279922,-0.009969144
0.984417,0.0006860227,0.00195535,-0.009971489
0.9848725,-0.001484783,0.005569042,-0.009969767
1.00682,0.001890084,8.840317E-05,-0.009970293
1.003087,0.001879512,-0.0008452661,-0.009956655
0.9996503,0.002226121,-0.002171697,-0.00994781
0.9962474,0.002776673,-0.003367396,-0.00994595
0.9929909,0.003297937,-0.003892171,-0.009950104
0.9902862,0.003464248,-0.003430614,-0.009957364
0.9883473,0.002973343,-0.001913233,-0.009964645
0.987166,0.001690606,0.0005661172,-0.00996949
0.986715,-0.0002221377,0.003765684,-0.009970292
0.9869647,-0.002325463,0.007316123,-0.009966353
1.008071,0.00235939,0.001024581,-0.009958699
1.004347,0.002348264,0.000425466,-0.009947488
1.001059,0.002619575,-0.000610374,-0.009941165
0.9979231,0.002985253,-0.001599522,-0.009941845
0.9949447,0.003229706,-0.002009162,-0.009948314
0.9924284,0.003089035,-0.001499519,-0.009957233
0.9905717,0.002326904,2.298128E-05,-0.009965104
0.9893775,0.0008623677,0.002466255,-0.00996931
0.9888178,-0.001105338,0.005584322,-0.009968424
0.9888875,-0.003138991,0.009020327,-0.009962241
1.009268,0.002773026,0.001923769,-0.009947035
1.005536,0.002767523,0.001680341,-0.009938342
1.002362,0.002976017,0.0009612916,-0.009934609
0.9994593,0.003175402,0.0002050907,-0.009937814
0.9967353,0.003162,-7.118877E-05,-0.009946472
0.9943933,0.002727973,0.0004885716,-0.009956837
0.9926054,0.00170465,0.001999563,-0.009965061
0.9913885,6.868673E-05,0.004375424,-0.009968447
0.9907234,-0.001945322,0.007372182,-0.009965817
0.9906271,-0.003907628,0.01065081,-0.009957457
1.010418,0.003124893,0.002776887,-0.009935243
1.00666,0.003131408,0.002904035,-0.009929122
1.003565,0.003289642,0.002520885,-0.009927988
1.000855,0.003342284,0.002017063,-0.009933648
0.9983582,0.003093356,0.001886679,-0.009944329
0.9961756,0.002385517,0.002495052,-0.009955926
0.9944448,0.001117402,0.00397715,-0.009964306
0.9931939,-0.0006750388,0.006256877,-0.009966765
0.9924205,-0.002724753,0.009098337,-0.00996243
0.9921657,-0.004614549,0.01218384,-0.009952046
1.011528,0.003410249,0.003575967,-0.009923274
1.007726,0.003435966,0.004083018,-0.009919741
1.004671,0.003557184,0.004048772,-0.009921165
1.002112,0.00348387,0.003811094,-0.009929155
0.9998073,0.003024754,0.003835116,-0.009941666
0.9977648,0.0020677,0.004489083,-0.009954285
0.9960774,0.0005765465,0.005926127,-0.009962669
0.99478,-0.001353777,0.008084729,-0.009964173
0.9938931,-0.003427246,0.01074238,-0.00995826
0.9934864,-0.005244035,0.01360462,-0.009946089
1.012604,0.003625546,0.004314139,-0.009911077
1.00874,0.003678852,0.005205547,-0.009910125
1.005688,0.003777519,0.005528199,-0.009914028
1.00323,0.003600554,0.005566225,-0.009924185
1.001078,0.002959295,0.005750945,-0.009938312
0.9991496,0.001781861,0.006448074,-0.009951756
0.997488,9.379874E-05,0.007827114,-0.009960043
0.9961309,-0.001953017,0.009844389,-0.009960643
0.9951263,-0.004037506,0.01229473,-0.009953357
0.9945773,-0.005781758,0.01490749,-0.009939701
1.013652,0.003768303,0.004985591,-0.009898614
1.009712,0.003858987,0.00626153,-0.009900221
1.006623,0.00395114,0.006945102,-0.009906494
1.004216,0.003694544,0.007265598,-0.009918633
1.00217,0.002901605,0.007616759,-0.009934156
1.000322,0.001536077,0.008356995,-0.009948252
0.9986652,-0.0003192993,0.009669867,-0.009956396
0.9972352,-0.002459175,0.01153114,-0.009956211
0.9961125,-0.004541725,0.01375519,-0.009947825
0.9954361,-0.006215313,0.01609469,-0.009933031
1.014675,0.003837062,0.00558552,-0.009885856
1.010647,0.003976255,0.007242286,-0.009889993
1.007486,0.004079596,0.008287656,-0.009898519
1.005078,0.003769128,0.00889578,-0.009912445
1.003088,0.002857037,0.0094199,-0.009929152
1.001283,0.001338376,0.01020681,-0.00994376
0.9996055,-0.0006521321,0.01145105,-0.009951767
0.9980913,-0.002860299,0.01314746,-0.009950978
0.9968553,-0.004928316,0.01513028,-0.009941814
0.9960716,-0.006535012,0.01717431,-0.009926259
1.015675,0.003831454,0.00611013,-0.009872789
1.011554,0.004031299,0.008140293,-0.009879431
1.008287,0.004164977,0.009545694,-0.009890094
1.005829,0.00382792,0.01044578,-0.009905616
1.003842,0.002830786,0.011151,-0.009923317
1.00204,0.001195806,0.01199236,-0.009938333
1.000316,-0.0008959503,0.01317145,-0.009946261
0.9987098,-0.003147031,0.01469981,-0.009945101
0.9973707,-0.005188937,0.01643023,-0.009935514
0.9965037,-0.006734866,0.01815805,-0.009919578
1.016651,0.003752382,0.006556679,-0.009859413
1.012435,0.004025466,0.008948982,-0.009868542
1.009038,0.004209535,0.01071009,-0.009881239
1.006483,0.003874186,0.01190597,-0.009898187
1.004449,0.002827036,0.01280231,-0.009916718
1.002608,0.0011135,0.01371012,-0.009932084
1.000815,-0.001044881,0.0148331,-0.009940036
0.9991124,-0.003313718,0.01619548,-0.009938775
0.9976848,-0.005319651,0.0176661,-0.009929134
0.9967592,-0.00681354,0.0190593,-0.009913189
1.017598,0.003602307,0.006923603,-0.009845748
1.013294,0.003960931,0.009662653,-0.009857355
1.009747,0.004215512,0.01177229,-0.009872004
1.007055,0.003910357,0.01326705,-0.009890234
1.004926,0.002848252,0.01436616,-0.009909469
1.003009,0.001093834,0.01535608,-0.009925164
1.001127,-0.001096867,0.01643679,-0.009933284
0.999328,-0.003359462,0.01764006,-0.009932216
0.9978284,-0.005321961,0.01884774,-0.009922891
0.9968671,-0.006775046,0.01989211,-0.009907284
1.01851,0.003385604,0.007210673,-0.00983183
1.014129,0.003840971,0.01027653,-0.009845915
1.010422,0.004185201,0.01272402,-0.009862461
1.007559,0.003937808,0.01451927,-0.009881863
1.005294,0.002894723,0.01583364,-0.009901714
1.003266,0.001135832,0.01692404,-0.009917757
1.001279,-0.001054387,0.01798017,-0.009926219
0.9993872,-0.003288918,0.01903564,-0.00992565
0.9978318,-0.005203468,0.01998252,-0.009916997
0.996853,-0.006628965,0.02067087,-0.009902035
1.019373,0.003108913,0.007419134,-0.009817717
1.014935,0.003670373,0.01078689,-0.009834285
1.011065,0.00412123,0.01355725,-0.009852697
1.008007,0.003956921,0.01565206,-0.009873202
1.00557,0.002964413,0.01719379,-0.009893619
1.003401,0.001234878,0.01840447,-0.009910061
1.001296,-0.0009248017,0.01945653,-0.009919057
0.9993168,-0.00311263,0.02037981,-0.009919295
0.9977185,-0.004977939,0.02107476,-0.009911647
0.9967344,-0.006390077,0.02141042,-0.009897605
1.020174,0.002781434,0.007551743,-0.009803485
1.015702,0.003455872,0.01119128,-0.009822541
1.011674,0.004027033,0.0142644,-0.009842819
1.008403,0.003967436,0.01665398,-0.009864395
1.005765,0.003053163,0.01843321,-0.009885366
1.003431,0.001382839,0.01978389,-0.009902287
1.001198,-0.0007202432,0.02085412,-0.009912021
0.9991353,-0.002846769,0.02166514,-0.009913361
0.997503,-0.004664679,0.0221255,-0.009907019
0.9965206,-0.00607743,0.022126,-0.009894142
1.020896,0.002415068,0.007612641,-0.009789237
1.016415,0.003206539,0.0114886,-0.009810777
1.012241,0.003907399,0.01483854,-0.00983294
1.008749,0.003969017,0.01751289,-0.009855599
1.005885,0.003155226,0.01953612,-0.00987715
1.003365,0.001568607,0.02104474,-0.009894651
1.000995,-0.0004569455,0.02215592,-0.009905328
0.998852,-0.002512202,0.02287894,-0.009908041
0.9971917,-0.004287202,0.02313203,-0.009903274
0.9962142,-0.005712954,0.02283221,-0.009891796
1.021522,0.002024388,0.00760701,-0.009775094
1.017056,0.002934037,0.011679,-0.009799102
1.012753,0.003769003,0.01527366,-0.009823188
1.009035,0.003961988,0.01821641,-0.009846975
1.005929,0.003264114,0.0204847,-0.009869171
1.003205,0.001779105,0.02216551,-0.009887371
1.00069,-0.0001540056,0.02333965,-0.009899185
0.9984694,-0.002132876,0.02400292,-0.009903516
0.9967863,-0.003871302,0.02408682,-0.009900565
0.9958168,-0.005319764,0.02354034,-0.009890719
1.022032,0.001626394,0.007540549,-0.009761197
1.017605,0.002652652,0.0117636,-0.009787641
1.01319,0.003620824,0.01556465,-0.009813697
1.009249,0.003948096,0.01875219,-0.009838694
1.005889,0.003373701,0.02125948,-0.009861633
1.002946,0.002000709,0.02312108,-0.009880666
1.000282,0.0001684082,0.02437775,-0.009893798
0.997988,-0.001733619,0.02501252,-0.009899955
0.9962916,-0.0034427,0.0249755,-0.009899039
0.9953371,-0.004920308,0.02425377,-0.00989107
1.022414,0.00124007,0.007418831,-0.009747708
1.018041,0.002379081,0.01174401,-0.009776534
1.013533,0.00347434,0.01570723,-0.009804612
1.009374,0.003931242,0.01910815,-0.009830928
1.005754,0.003479485,0.02183976,-0.009854744
1.002584,0.002221016,0.02388302,-0.009874756
0.9997704,0.0004912896,0.0252373,-0.009889372
0.9974146,-0.001337534,0.02587594,-0.009897536
0.995723,-0.003024484,0.02577391,-0.009898853
0.9947977,-0.004534407,0.02496172,-0.009893011
1.022654,0.0008857613,0.007246673,-0.009734795
1.018348,0.002131935,0.01162174,-0.009765933
1.013761,0.003343449,0.01569757,-0.009796083
1.009395,0.003918041,0.01927248,-0.009823853
1.005513,0.003579884,0.02220381,-0.009848711
1.002116,0.002430784,0.02441981,-0.009869868
0.9991642,0.0007992429,0.02587996,-0.009886121
0.996771,-0.0009632653,0.02655301,-0.009896446
0.9951152,-0.002634598,0.02644497,-0.009900184
0.9942424,-0.004177283,0.02563262,-0.009896703
1.022749,0.0005843996,0.007027623,-0.009722633
1.018514,0.001930969,0.0113977,-0.009756002
1.013861,0.003244035,0.01553195,-0.009788269
1.0093,0.003918093,0.01923354,-0.009817648
1.005166,0.00367733,0.0223291,-0.00984375
1.001555,0.002625728,0.02469734,-0.009866241
0.9984913,0.001082751,0.0262624,-0.009884289
0.9961016,-0.000622579,0.02699491,-0.009896917
0.9945275,-0.00228369,0.02693642,-0.009903239
0.9937397,-0.003857692,0.02620898,-0.009902307
1.022697,0.0003565773,0.006763728,-0.009711391
1.018534,0.001796019,0.01107187,-0.009746907
1.013829,0.003193126,0.01520649,-0.009781335
1.009091,0.003943769,0.0189799,-0.009812498
1.004729,0.003778826,0.02219285,-0.009840083
1.000936,0.00280768,0.02468016,-0.00986414
0.9978064,0.001339698,0.02633799,-0.009884162
0.9954802,-0.0003187776,0.02714554,-0.009899232
0.9940473,-0.001973712,0.02718118,-0.009908267
0.9933833,-0.003576554,0.0266066,-0.009909991
1.022506,0.0002214883,0.006455693,-0.009701224
1.018414,0.001745659,0.01064345,-0.00973882
1.013673,0.00320756,0.01471738,-0.009775454
1.008789,0.004009261,0.01850092,-0.009808595
1.004241,0.003895488,0.0217736,-0.009837958
1.00032,0.002984483,0.02433438,-0.009863866
0.997195,0.001575474,0.02606094,-0.009886083
0.9950112,-4.65567E-05,0.02694621,-0.009903738
0.9937875,-0.001697826,0.02710217,-0.009915561
0.9932873,-0.003326757,0.02672067,-0.009919938
1.022188,0.0001957369,0.006103621,-0.009692273
1.018171,0.001795569,0.01011167,-0.009731905
1.013418,0.003302084,0.01406189,-0.009770808
1.008435,0.004128634,0.01778863,-0.009806155
1.003765,0.004040565,0.02105477,-0.009837642
0.9997986,0.003167998,0.0236334,-0.009865765
0.9967733,0.001801062,0.02539372,-0.009890448
0.9948238,0.0002061551,0.02634439,-0.009910824
0.9938778,-0.001442225,0.02662317,-0.009925421
0.9935728,-0.003094971,0.0264412,-0.009932313
1.021759,0.0002920526,0.005708583,-0.009684659
1.017829,0.001956668,0.009477658,-0.009726326
1.013103,0.003486859,0.01324081,-0.009767587
1.008087,0.004312654,0.01684155,-0.009805408
1.00339,0.004225619,0.02003076,-0.009839432
0.9994898,0.003369923,0.02256657,-0.009870199
0.9966779,0.002028885,0.0243179,-0.009897657
0.9950584,0.0004540774,0.02530668,-0.009920844
0.9944463,-0.001190418,0.02568601,-0.009938082
0.9943473,-0.002866146,0.02567777,-0.009947211
1.021236,0.0005179811,0.005275335,-0.00967849
1.01742,0.002233112,0.008747759,-0.009722242
